Author,Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,Link,Document Type,Source
Ljiljana Markovic-Denic,"Markovic-Denic L., Djuric O., Maksimovic N., Popovac S., Kesic V.",Effects of Human Papillomavirus Awareness and Knowledge on Psychological State of Women Referred to Cervical Cancer Screening,2018,Journal of Lower Genital Tract Disease,22.0,3,,178,183,0,9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047096320&doi=10.1097%2fLGT.0000000000000397&partnerID=40&md5=474d3d5208c0a6c7f25056ae20bc70cd,Article,Scopus
Ljiljana Markovic-Denic,"Mandic B., Mandic-Rajcevic S., Markovic-Denic L., Bulat P.",Occupational exposure to blood and bodily fluids among healthcare workers in Serbian general hospitals,2018,Arhiv za Higijenu Rada i Toksikologiju,69.0,1,,61,68,0,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046164972&doi=10.2478%2faiht-2018-69-3047&partnerID=40&md5=cb8e4019d5839bc90959cf246327d090,Article,Scopus
Ljiljana Markovic-Denic,"Mitrovic N., Delic D., Markovic Denic L., Nikolic N., Bojovic K., Simonovic Babic J., Brmbolic B., Milosevic I., Katanic N., Barac A.",The prevalence and the risk factors for hepatitis C virus infection in Serbia,2018,Journal of Infection in Developing Countries,12.0,3,,171,177,0,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045268083&doi=10.3855%2fjidc.10172&partnerID=40&md5=fef4c762fe0fe7ca05fa8619b088f90e,Article,Scopus
Ljiljana Markovic-Denic,"Marusic V., Markovic-Denic L.",Attitudes of the final year medical students towards emigration [Stavovi o emigraciji studenata zavrsne godine medicine],2018,Medicinski Casopis,52.0,3,,91,97,0,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071391086&doi=10.5937%2fmckg52-18237&partnerID=40&md5=da325724fe06afbca39f609c03b49f4d,Article,Scopus
Ljiljana Markovic-Denic,"Marusic V., Markovic-Denic L., Djuric O., Protic D., Dubljanin-Raspopovic E.",KNOWLEDGE about BLOOD-BORNE PATHOGENS and the PREVALENCE of NEEDLE STICK INJURIES among MEDICAL STUDENTS in SERBIA,2017,Zdravstveno Varstvo,56.0,3,,179,184,0,3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020390759&doi=10.1515%2fsjph-2017-0024&partnerID=40&md5=c74d6d55780448cfb55e03362e89f502,Article,Scopus
Ljiljana Markovic-Denic,"Djuric O., Jovanovic S., Stosovic B., Tosic T., Jovanovic M., Nartey N., Todorovic J., Markovic-Denic L.",Differences in mrsa prevalence and resistance patterns in a tertiary center before and after joining an international program for surveillance of antimicrobial resistance,2017,Acta Microbiologica et Immunologica Hungarica,64.0,2,,165,177,0,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021660901&doi=10.1556%2f030.63.2016.017&partnerID=40&md5=f15351e37332d9600fc593c54caad16d,Article,Scopus
Ljiljana Markovic-Denic,"Licker M., Bădiţoiu L., Lungeanu D., Dobrevska R., Szilagy E., Raka L., Markovic-Denic L., Brusaferro S.",Infection control capacity building in European countries with limited resources: issues and priorities,2017,Journal of Hospital Infection,96.0,1,,85,88,0,3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010931869&doi=10.1016%2fj.jhin.2016.12.024&partnerID=40&md5=c24acc2b4c1b0914cd9a8afbead1c9ac,Article,Scopus
Ljiljana Markovic-Denic,"Ilic M., Markovic-Denic L.",Repeated prevalence studies of nosocomial infections in one university hospital in Serbia,2017,Turkish Journal of Medical Sciences,47.0,2,,563,569,0,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018740237&doi=10.3906%2fsag-1509-10&partnerID=40&md5=1c7f0d8518e350c6adca4c28cdcfa6d8,Article,Scopus
Ljiljana Markovic-Denic,"Markovic-Denic L., Popovac S., Djuric O., Perisic Z., Rakic S.",Psychological effects of concurrent cytology and colposcopy testing in women referred to cancer counseling outpatient clinic in Belgrade,2017,Journal of B.U.ON.,22.0,1,,214,223,0,6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019096418&partnerID=40&md5=a50eebaf16e95e83143471c52cc5dd52,Article,Scopus
Ljiljana Markovic-Denic,"Djuric O., Jovanovic S., Stosovic B., Tosic T., Jovanovic M., Markovic-Denic L.",Antimicrobial resistance of selected invasive bacteria in a tertiary care center: Results of a prospective surveillance study,2016,Journal of Infection in Developing Countries,10.0,12,,1325,1331,0,3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008178587&doi=10.3855%2fjidc.7695&partnerID=40&md5=7e8099155edd85e520d4d60c92c6ce4c,Article,Scopus
Ljiljana Markovic-Denic,"Jovanovic B., Milan Z., Djuric O., Markovic-Denic L., Karamarkovic A., Gregoric P., Doklestic K., Avramovic J., Velickovic J., Bumbasirevic V.",Twenty-Eight-Day Mortality of Blunt Traumatic Brain Injury and Co-Injuries Requiring Mechanical Ventilation,2016,Medical Principles and Practice,25.0,5,,435,441,0,7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978080130&doi=10.1159%2f000447566&partnerID=40&md5=2a133a8b7ed28d5767b3b8467cd0bdfe,Article,Scopus
Ljiljana Markovic-Denic,"Protic D., Pejovic A., Andjelkovic D., Djukanovic N., Savic D., Piperac P., Markovic Denic L., Zdravkovic M., Todorovic Z.",Nosocomial infections caused by acinetobacter baumannii: Are we losing the battle?,2016,Surgical Infections,17.0,2,,236,242,0,7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962580345&doi=10.1089%2fsur.2015.128&partnerID=40&md5=28acecb73cc9f2e875ae631a96ea5b8a,Article,Scopus
Ljiljana Markovic-Denic,"Mihailovic-Vucinic V., Gvozdenovic B., Stjepanovic M., Vukovic M., Markovic-Denic L., Milovanovic A., Videnovic-Ivanov J., Zugic V., Skodric-Trifunovic V., Filipovic S., Omcikus M.",Administering the sarcoidosis health questionnaire to sarcoidosis patients in Serbia,2016,Jornal Brasileiro de Pneumologia,42.0,2,,99,105,0,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84966320633&doi=10.1590%2fS1806-37562015000000063&partnerID=40&md5=bef825c8cb1d6e4b555e656c86d0c59b,Article,Scopus
Ljiljana Markovic-Denic,"Protic D., Vujasinovic-Stupar N., Bukumiric Z., Pavlov-Dolijanovic S., Baltic S., Mutavdzin S., Markovic-Denic L., Zdravkovic M., Todorovic Z.",Profile of rheumatology patients willing to report adverse drug reactions: Bias from selective reporting,2016,Patient Preference and Adherence,10.0,NaN,,115,121,0,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957883997&doi=10.2147%2fPPA.S96449&partnerID=40&md5=b85f86aee3ba0f85c6e860bdd0885067,Article,Scopus
Ljiljana Markovic-Denic,"Jovanovic B., Milan Z., Markovic-Denic L., Djuric O., Radinovic K., Doklestic K., Velickovic J., Ivancevic N., Gregoric P., Pandurovic M., Bajec D., Bumbasirevic V.",Risk factors for ventilator-associated pneumonia in patients with severe traumatic brain injury in a Serbian trauma centre,2015,International Journal of Infectious Diseases,38.0,NaN,,46,51,0,27,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938765639&doi=10.1016%2fj.ijid.2015.07.005&partnerID=40&md5=8afabbd28c42316a4a5b9db70710204b,Article,Scopus
Ljiljana Markovic-Denic,"Mitrovic N., Delic D., Markovic-Denic L., Jovicic M., Popovic N., Bojovic K., Simonovic Babic J., Svirtlih N.",Seroprevalence and risk factors for hepatitis C virus infection among blood donors in Serbia: A multicentre study,2015,Digestive and Liver Disease,47.0,7,,572,576,0,14,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937628239&doi=10.1016%2fj.dld.2015.03.019&partnerID=40&md5=e3444447829a84f57baf58d8b6e487b4,Article,Scopus
Ljiljana Markovic-Denic,"Markovic-Denic L., Maksimovic N., Marusic V., Vucicevic J., Ostric I., Djuric D.",Occupational exposure to blood and body fluids among health-care workers in Serbia,2015,Medical Principles and Practice,24.0,1,,36,41,0,11,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921435446&doi=10.1159%2f000368234&partnerID=40&md5=951e9eef54c850b07171a50f74663ab0,Article,Scopus
Ljiljana Markovic-Denic,"Radinovic K.S., Markovic-Denic L., Dubljanin-Raspopovic E.",Response to carnevali and colleagues,2015,Journal of the American Geriatrics Society,63.0,5,,1053,1054,0,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929628535&doi=10.1111%2fjgs.13413&partnerID=40&md5=a39460e431accca5a472e8ca958b90a7,Letter,Scopus
Ljiljana Markovic-Denic,"Todorovic J., Djuric D., Marusic V., Arbutina D., Markovic Denic L.",Medical students’ knowledge level about Ebola [Nivo znanja studenata medicine o Eboli],2015,Medicinski Casopis,49.0,4,,105,109,0,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019981187&doi=10.5937%2fmckg49-10313&partnerID=40&md5=69951d0acc68656083372b3195750083,Article,Scopus
Ljiljana Markovic-Denic,"Djordjevic Z.M., Markovic-Denic L., Folic M.M., Igrutinovic Z., Jankovic S.M.",Health careeacquired infections in neonatal intensive care units: Risk factors and etiology,2015,American Journal of Infection Control,43.0,1,,86,88,0,9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84927534416&doi=10.1016%2fj.ajic.2014.10.005&partnerID=40&md5=752974afd4eef1be25141f60caa25e86,Article,Scopus
Ljiljana Markovic-Denic,"Radinovic K., Markovic-Denic L., Dubljanin-Raspopovic E., Marinkovic J., Milan Z., Bumbasirevic V.",Estimating the effect of incident delirium on short-term outcomes in aged hip fracture patients through propensity score analysis,2015,Geriatrics and Gerontology International,15.0,7,,848,855,0,16,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84933518828&doi=10.1111%2fggi.12358&partnerID=40&md5=f8b838623daf5f59a8ae9b8681c58171,Article,Scopus
Ljiljana Markovic-Denic,"Dubljanin Raspopovic E., Markovic Denic L., Marinkovic J., Radinovic K., Ilic N., Tomanovic Vujadinovic S., Kadija M.",Early mortality after hip fracture: What matters?,2015,Psychogeriatrics,15.0,2,,95,101,0,8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930760906&doi=10.1111%2fpsyg.12076&partnerID=40&md5=5b3c97f4be04ef6c7d4e0c54953f4fe6,Article,Scopus
Ljiljana Markovic-Denic,"Bumbasirevic M., Lesic A., Bumbasirevic V., Zagorac S., Milosevic I., Simic M., Markovic-Denic L.",Severe road traffic injuries and youth: A 4-year analysis for the city of Belgrade,2014,International Journal of Injury Control and Safety Promotion,21.0,4,,313,317,0,3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937715271&doi=10.1080%2f17457300.2013.823452&partnerID=40&md5=3b384bcfa6975625fd401b9eb0fd466f,Article,Scopus
Ljiljana Markovic-Denic,"Samardzic N., Jovanovic D., Markovic-Denic L., Roksandic-Milenkovic M., Popevic S., Skodric-Trifunovic V.",Clinical features of endobronchial tuberculosis [Klinicke karakteristike endobronhijalne tuberkuloze],2014,Vojnosanitetski Pregled,71.0,2,,156,160,0,4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893847790&doi=10.2298%2fVSP1402156S&partnerID=40&md5=87fca412e141ae82232f4eb283a02498,Article,Scopus
Ljiljana Markovic-Denic,"Krstev S., Marinkovic J., Simic S., Jovicevic A., Markovic-Denic L.",Determinants of smoking and smoking cessation among health professionals in Serbia: A cross-sectional study [Faktori pusenja i prestanka pusenja med{stroke}u zdravstvenim radnicima u Srbiji: Rezultati studije preseka],2014,Vojnosanitetski Pregled,71.0,5,,481,490,0,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84900458377&doi=10.2298%2fVSP1405481K&partnerID=40&md5=726bce5436481af7a638251543c1f5c9,Article,Scopus
Ljiljana Markovic-Denic,"Markovic-Denic L., Cirkovic A., Zivkovic S., Stanic D., Skodric-Trifunovic V.",Cancer mortality in central Serbia,2014,Journal of B.U.ON.,19.0,1,,273,277,0,7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898894506&partnerID=40&md5=a41b4036ebde7f648d5306b7678cc8d4,Article,Scopus
Ljiljana Markovic-Denic,"Radinovic K.S., Markovic-Denic L., Dubljanin-Raspopovic E., Marinkovic J., Jovanovic L.B., Bumbasirevic V.",Effect of the overlap syndrome of depressive symptoms and delirium on outcomes in elderly adults with hip fracture: A prospective cohort study,2014,Journal of the American Geriatrics Society,62.0,9,,1640,1648,0,16,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921625636&doi=10.1111%2fjgs.12992&partnerID=40&md5=292184b28e4a1f4bd1b12d58a1d6c2ad,Article,Scopus
Ljiljana Markovic-Denic,"Radinovic K., Milan Z., Markovic-Denic L., Dubljanin-Raspopovic E., Jovanovic B., Bumbasirevic V.",Predictors of severe pain in the immediate postoperative period in elderly patients following hip fracture surgery,2014,Injury,45.0,8,,1246,1250,0,15,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903729377&doi=10.1016%2fj.injury.2014.05.024&partnerID=40&md5=2b9189ed061afc516624239ac7ab94df,Article,Scopus
Ljiljana Markovic-Denic,"Markovic-Denic L., Brankovic M., Maksimovic N., Jovanovic B., Petrovic I., Simic M., Lesic A.",Occupational exposures to blood and body fluids among health care workers at university hospitals,2014,Srpski Arhiv za Celokupno Lekarstvo,141.0,12-Nov,,789,793,0,14,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940347660&doi=10.2298%2fSARH1312789M&partnerID=40&md5=5bd9d744098ca3b9b7c33a3d181e6806,Article,Scopus
Ljiljana Markovic-Denic,"Cosic G., Dekic J., Petrovic M., Krtinic G., Karac T., Jandric-Kocic J., Markovic-Denic L.",THE most frequent hospital-acquired infections related to medical interventions in hospitals in Vojvodina Province,2014,Archives of Biological Sciences,66.0,2,,523,535,0,2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903955559&doi=10.2298%2fABS1402523C&partnerID=40&md5=a0ffaf1a6b0371af6bbcfdd2ad0a6e61,Article,Scopus
Ljiljana Markovic-Denic,"Mioljevic V., Markovic-Denic L., Vidovic A., Jovanovic M., Tosic T., Tomin D.",Risk factors for vancomycin-resistant enterococcus colonization in hematologic patients [Faktori rizika od kolonizacije vankomicin-rezistentnog enterococcus-a kod hematoloskih bolesnika],2013,Vojnosanitetski Pregled,70.0,12,,1109,1116,0,5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888782103&doi=10.2298%2fVSP1312109M&partnerID=40&md5=4d52b08575c7c6678472095948e2c4fc,Article,Scopus
Ljiljana Markovic-Denic,"Birgand G., Lepelletier D., Baron G., Barrett S., Breier A.-C., Buke C., Markovic-Denic L., Gastmeier P., Kluytmans J., Lyytikainen O., Sheridan E., Szilagyi E., Tacconelli E., Troillet N., Ravaud P., Lucet J.-C.",Agreement among Healthcare Professionals in Ten European Countries in Diagnosing Case-Vignettes of Surgical-Site Infections,2013,PLoS ONE,8.0,7,e68618,0,0,0,18,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879964828&doi=10.1371%2fjournal.pone.0068618&partnerID=40&md5=d33c9274ff736df051aae1af0a28d609,Article,Scopus
Ljiljana Markovic-Denic,"Senohradski K., Markovic-Denic L., Lesic A., Bumbasirevic V., Bumbasirevic M.",Trends in the incidence of hip fractures,2013,Osteoporosis International,24.0,5,,1759,1763,0,14,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885019838&doi=10.1007%2fs00198-012-2244-y&partnerID=40&md5=dd3df4f770931d03c04731e6b719151f,Article,Scopus
Ljiljana Markovic-Denic,"Bojanjic J., Markovic-Denic L., Mijovic B.",Epidemiological characteristics of hospital-Acquired Clostridium difficile-associated diarrhea [Epidemioloske karakteristike bolnickih dijareja povezanih sa Clostridium difficile-om],2013,Medicinski Casopis,47.0,2,,85,90,0,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940311384&doi=10.5937%2fmckg47-2500&partnerID=40&md5=3f50668c1722ad855d0cfd4b1e49636b,Article,Scopus
Ljiljana Markovic-Denic,"Dubljanin-Raspopovic E., Markovic-Denic L., Marinkovic J., Nedeljkovic U., Bumbasirevic M.",Does early functional outcome predict 1-year mortality in elderly patients with hip fracture? Hip,2013,Clinical Orthopaedics and Related Research,471.0,8,,2703,2710,0,37,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880275780&doi=10.1007%2fs11999-013-2955-1&partnerID=40&md5=c569dd9e6ac2d07624bec827447e9c41,Article,Scopus
Ljiljana Markovic-Denic,"Dubljanin-Raspopovic E., Markovic-Denic L., Ivkovic K., Nedeljkovic U., Tomanovic S., Kadija M., Tulic G., Bumbasirevic M.",The impact of postoperative pain on early ambulation after hip fracture,2013,Acta chirurgica Iugoslavica,60.0,1,,61,64,0,10,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924971435&doi=10.2298%2fACI1301061D&partnerID=40&md5=e67f1af51be1706b6f14340a2ad0e32b,Article,Scopus
Ljiljana Markovic-Denic,"Ilic M., Djordjevic Z., Markovic-Denic L., Djuric D.","Health care-associated infections: Repeated prevalence surveys, 2003-2010",2012,HealthMED,6.0,5,,1802,1808,0,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863192693&partnerID=40&md5=4105ee806b430d267fa8e691effdded8,Article,Scopus
Ljiljana Markovic-Denic,"Markovic-Denic L., Zivkovic K., Lesic A., Bumbasirevic V., Dubljanin-Raspopovic E., Bumbasirevic M.",Risk factors and distribution of symptomatic venous thromboembolism in total hip and knee replacements: Prospective study,2012,International Orthopaedics,36.0,6,,1299,1305,0,24,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863774794&doi=10.1007%2fs00264-011-1466-5&partnerID=40&md5=b0ffeabbe73bc33c52c434ee764a1da3,Article,Scopus
Ljiljana Markovic-Denic,"Dubljanin-Raspopovic E., Markovic-Denic L., Matanovic D., Grajic M., Krstic N., Bumbasirevic M.",Is pre-fracture functional status better than cognitive level in predicting short-term outcome of elderly hip fracture patients?,2012,Archives of Medical Science,8.0,1,,115,122,0,19,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84858116349&doi=10.5114%2faoms.2012.27291&partnerID=40&md5=84914ee5fbc0b6008122b8b583088247,Article,Scopus
Ljiljana Markovic-Denic,"Zivkovic K., Markovic-Denic L., Bumbasirevi V., Lesic A.R., Dubljanin-Raspopovic E., Bumbasirevic M.Z., Djurasic L.M.",[Karakteristike pacijenata sa implantiranom totalnom protezom zgloba kuka i kolena].,2011,Acta chirurgica Iugoslavica,58.0,4,,55,59,0,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861213338&doi=10.2298%2fACI1104055Z&partnerID=40&md5=cccbe7af7e31d0c3b21c42a1b70bee8c,Article,Scopus
Ljiljana Markovic-Denic,"Dubljanin-Raspopovic E., Markovic-Denic L., Nikolic D., Tulic G., Kadija M., Bumbasirevic M.",Is anemia at admission related to short-term outcomes of elderly hip fracture patients?,2011,Central European Journal of Medicine,6.0,4,,483,489,0,5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960698743&doi=10.2478%2fs11536-011-0031-3&partnerID=40&md5=dd7865bfa0920482cfbb6aec2fb52769,Article,Scopus
Ljiljana Markovic-Denic,"Markovic-Denic L., Rakic V., Maksimovic M., Djokic M.",[Incidence of surgical site infections in a urology department].,2011,Acta chirurgica Iugoslavica,58.0,1,,61,65,0,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959548324&doi=10.2298%2fACI1101061M&partnerID=40&md5=2b3a967ce749dbb5d7b25438918b8314,Article,Scopus
Ljiljana Markovic-Denic,"Markovic-Denic L., Mijovic B., Jankovic S.",Risk factors for hospital-acquired urinary tract infection: A case-control study,2011,International Urology and Nephrology,43.0,2,,303,308,0,4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959743056&doi=10.1007%2fs11255-010-9828-2&partnerID=40&md5=28602cb40bb0af5c5e9f1698a7273a6e,Article,Scopus
Ljiljana Markovic-Denic,"Markovic-Denic L., Mihajlovic B., Cemerlic-Adjic N., Nicin S., Pavlovic K., Golubovic M.",[Incidence of surgical site infection after open heart surgery].,2010,Acta chirurgica Iugoslavica,57.0,2,,45,48,0,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78049481766&doi=10.2298%2fACI1002045M&partnerID=40&md5=4761071e0489869a3c2d9815b5535b8e,Article,Scopus
Ljiljana Markovic-Denic,"Lesic A.R., Pesut D.P., Markovic-Denic L., Maksimovic J., Cobeljic G., Milosevic I., Atkinson H.D.E., Bumbasirevic M.",The challenge of osteo-articular tuberculosis in the twenty-first century: A 15-year population-based study,2010,International Journal of Tuberculosis and Lung Disease,14.0,9,,1181,1186,0,7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956602987&partnerID=40&md5=66a5df346c12cad904c5efdb8c6754c7,Article,Scopus
